date,country,state,county,cases,deaths,updated,source
2020-03-31 00:00:00,US,Pennsylvania,Dauphin,45,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Delaware,338,6,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Erie,14,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Fayette,14,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Franklin,19,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Greene,9,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Huntingdon,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Indiana,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Juniata,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lackawanna,78,3,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lancaster,123,3,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lawrence,13,2,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lebanon,28,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lehigh,272,4,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Luzerne,212,4,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Lycoming,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,McKean,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Mercer,8,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Mifflin,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Monroe,236,7,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Montgomery,570,6,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Montour,10,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Northampton,245,5,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Northumberland,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Perry,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Philadelphia,1315,14,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Pike,48,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Potter,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Schuylkill,38,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Snyder,2,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Somerset,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Susquehanna,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Tioga,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Union,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Venango,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Warren,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Washington,33,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Wayne,10,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,Westmoreland,61,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Pennsylvania,York,66,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Puerto Rico,Unknown,239,8,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Bristol,19,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Kent,40,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Newport,23,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Providence,305,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Unknown,179,8,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Rhode Island,Washington,29,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Abbeville,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Aiken,13,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Anderson,39,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Bamberg,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Barnwell,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Beaufort,91,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Berkeley,15,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Calhoun,3,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Charleston,142,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Chester,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Chesterfield,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Clarendon,25,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Colleton,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Darlington,11,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Dillon,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Dorchester,17,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Edgefield,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Fairfield,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Florence,19,3,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Georgetown,13,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Greenville,106,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Greenwood,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Horry,37,3,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Jasper,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Kershaw,105,2,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Lancaster,15,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Laurens,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Lee,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Lexington,54,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Marion,2,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Marlboro,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Newberry,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Oconee,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Orangeburg,22,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Pickens,14,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Richland,148,2,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Saluda,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Spartanburg,37,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Sumter,39,2,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Union,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,Williamsburg,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Carolina,York,56,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Aurora,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Beadle,20,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Bon Homme,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Brookings,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Brown,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Charles Mix,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Clark,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Clay,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Codington,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Davison,2,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Deuel,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Fall River,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Faulk,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Hamlin,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Hughes,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Hutchinson,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Kingsbury,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Lawrence,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Lincoln,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Lyman,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Marshall,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,McCook,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Meade,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Minnehaha,31,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Pennington,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Roberts,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Todd,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Turner,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Union,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,South Dakota,Yankton,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Anderson,10,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Bedford,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Benton,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Bledsoe,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Blount,25,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Bradley,10,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Campbell,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Cannon,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Carroll,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Carter,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Cheatham,10,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Chester,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Claiborne,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Cocke,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Coffee,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Cumberland,11,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Davidson,541,3,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,DeKalb,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Dickson,17,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Dyer,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Fayette,12,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Fentress,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Franklin,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Gibson,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Giles,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Greene,12,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Grundy,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Hamblen,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Hamilton,48,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Hardeman,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Hardin,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Hawkins,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Haywood,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Henry,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Houston,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Humphreys,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Jefferson,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Johnson,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Knox,66,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Lawrence,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Lewis,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Lincoln,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Loudon,8,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Macon,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Madison,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Marion,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Marshall,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Maury,15,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,McMinn,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,McNairy,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Meigs,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Monroe,5,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Montgomery,19,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Morgan,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Obion,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Overton,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Perry,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Putnam,24,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Roane,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Robertson,27,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Rutherford,57,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Scott,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Sevier,7,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Shelby,396,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Smith,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Sullivan,11,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Sumner,164,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Tipton,16,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Trousdale,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Unicoi,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Union,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Unknown,109,9,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Warren,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Washington,14,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Wayne,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Weakley,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,White,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Williamson,111,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Tennessee,Wilson,32,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Andrews,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Angelina,4,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Aransas,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Atascosa,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Austin,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Bastrop,6,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Bell,36,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Bexar,207,9,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Blanco,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Bowie,9,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Brazoria,95,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Brazos,46,2,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Brown,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Burleson,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Burnet,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Caldwell,1,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Calhoun,3,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Cameron,26,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Cass,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Castro,8,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Chambers,8,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Cherokee,2,0,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-31 00:00:00,US,Texas,Collin,160,1,2020-03-31 00:00:00,<pipeline.NYT object at 0x122deff40>
